index,etc_pass,lon,lat,koppen,year_length_layer1,year_length_layer2,year_length_layer3,year_length_layer4,year_length_layer5,network
USCRN#Manhattan-6-SSW.csv,1,-96.6098,39.1027,25.0,3.0,3.0,2.0,1.0,,USCRN
USCRN#McClellanville-7-NE.csv,0,-79.3637,33.1532,14.0,,,,,,USCRN
USCRN#Medora-7-E.csv,0,-103.3769,46.8946,7.0,,,,,,USCRN
USCRN#Merced-23-WSW.csv,1,-120.8825,37.2381,7.0,2.0,3.0,3.0,2.0,2.0,USCRN
USCRN#Mercury-3-SSW.csv,0,-116.0225,36.624,5.0,,,,,,USCRN
USCRN#Millbrook-3-W.csv,1,-73.7422,41.7857,25.0,2.0,2.0,2.0,3.0,3.0,USCRN
USCRN#Monahans-6-ENE.csv,0,-102.8071,31.6219,4.0,,,,,,USCRN
USCRN#Monroe-26-N.csv,1,-92.1165,32.8833,14.0,3.0,3.0,3.0,1.0,1.0,USCRN
USCRN#Montrose-11-ENE.csv,1,-107.6928,38.544,7.0,2.0,2.0,2.0,3.0,2.0,USCRN
USCRN#Moose-1-NNE.csv,0,-110.712,43.6615,27.0,,,,,,USCRN
USCRN#Muleshoe-19-S.csv,0,-102.774,33.9557,7.0,,,,,,USCRN
USCRN#Murphy-10-W.csv,0,-116.7505,43.2044,7.0,,,,,,USCRN
USCRN#Necedah-5-WNW.csv,1,-90.1737,44.0604,26.0,2.0,3.0,3.0,3.0,3.0,USCRN
USCRN#Newton-11-SW.csv,0,-84.4465,31.1923,14.0,,,,,,USCRN
USCRN#Newton-5-ENE.csv,1,-89.0703,32.3378,14.0,3.0,3.0,3.0,3.0,1.0,USCRN
USCRN#Newton-8-W.csv,0,-84.4706,31.3127,14.0,,,,,,USCRN
USCRN#Northgate-5-ESE.csv,1,-102.1702,48.9676,26.0,2.0,2.0,2.0,2.0,2.0,USCRN
USCRN#Nunn-7-NNE.csv,0,-104.7552,40.8066,7.0,,,,,,USCRN
USCRN#Oakley-19-SSW.csv,0,-100.9627,38.8701,7.0,,,,,,USCRN
USCRN#Old-Town-2-W.csv,0,-68.7006,44.9281,26.0,,,,,,USCRN
USCRN#Palestine-6-WNW.csv,1,-95.7232,31.7796,14.0,2.0,2.0,2.0,2.0,2.0,USCRN
USCRN#Panther-Junction-2-N.csv,0,-103.2093,29.3483,4.0,,,,,,USCRN
USCRN#Pierre-24-S.csv,0,-100.353,44.0194,25.0,,,,,,USCRN
USCRN#Port-Aransas-32-NNE.csv,0,-96.823,28.3045,14.0,,,,,,USCRN
USCRN#Quinault-4-NE.csv,1,-123.812,47.5139,15.0,3.0,3.0,,,,USCRN
USCRN#Redding-12-WNW.csv,1,-122.6068,40.6507,8.0,3.0,3.0,3.0,2.0,2.0,USCRN
USCRN#Riley-10-WSW.csv,1,-119.6917,43.4711,7.0,3.0,3.0,3.0,3.0,3.0,USCRN
USCRN#Salem-10-W.csv,1,-91.7226,37.6344,25.0,3.0,3.0,3.0,3.0,3.0,USCRN
USCRN#Sandstone-6-W.csv,1,-92.9936,46.1135,26.0,2.0,2.0,2.0,2.0,2.0,USCRN
USCRN#Sebring-23-SSE.csv,0,-81.3689,27.1526,14.0,,,,,,USCRN
USCRN#Selma-13-WNW.csv,0,-87.2422,32.4567,14.0,,,,,,USCRN
USCRN#Shabbona-5-NNE.csv,1,-88.8513,41.843,25.0,2.0,2.0,2.0,2.0,1.0,USCRN
USCRN#Sioux-Falls-14-NNE.csv,0,-96.6222,43.7346,25.0,,,,,,USCRN
USCRN#Socorro-20-N.csv,0,-106.8859,34.3557,5.0,,,,,,USCRN
USCRN#Spokane-17-SSW.csv,1,-117.5264,47.4174,18.0,2.0,3.0,2.0,3.0,3.0,USCRN
USCRN#St.-Mary-1-SSW.csv,1,-113.433,48.7412,27.0,2.0,2.0,1.0,1.0,1.0,USCRN
USCRN#Stillwater-2-W.csv,1,-97.0914,36.1181,14.0,3.0,3.0,3.0,3.0,2.0,USCRN
USCRN#Stillwater-5-WNW.csv,1,-97.1082,36.1346,14.0,3.0,3.0,3.0,3.0,3.0,USCRN
USCRN#Stovepipe-Wells-1-SW.csv,0,-117.1449,36.602,4.0,,,,,,USCRN
USCRN#Sundance-8-NNW.csv,1,-104.4363,44.5169,26.0,2.0,2.0,2.0,2.0,2.0,USCRN
USCRN#Titusville-7-E.csv,0,-80.6929,28.6159,14.0,,,,,,USCRN
USCRN#Tucson-11-W.csv,0,-111.1696,32.2395,4.0,,,,,,USCRN
USCRN#Versailles-3-NNW.csv,1,-84.7465,38.0945,25.0,3.0,3.0,3.0,3.0,2.0,USCRN
USCRN#Watkinsville-5-SSE.csv,1,-83.3896,33.7837,14.0,3.0,3.0,3.0,3.0,3.0,USCRN
USCRN#Whitman-5-ENE.csv,1,-101.445,42.068,25.0,3.0,2.0,3.0,3.0,3.0,USCRN
USCRN#Williams-35-NNW.csv,0,-112.3374,35.7552,7.0,,,,,,USCRN
USCRN#Wolf-Point-29-ENE.csv,0,-105.1018,48.3082,7.0,,,,,,USCRN
USCRN#Wolf-Point-34-NE.csv,0,-105.2096,48.4887,7.0,,,,,,USCRN
USCRN#Yosemite-Village-12-W.csv,1,-119.8208,37.7592,8.0,2.0,3.0,3.0,3.0,3.0,USCRN
USCRN#Yuma-27-ENE.csv,0,-114.1884,32.835,4.0,,,,,,USCRN
USDA-ARS#LittleRiver.csv,1,-83.61,31.65,14.0,2.0,,,,,USDA-ARS
USDA-ARS#LittleWashita.csv,1,-98.1,34.9502,14.0,2.0,,,,,USDA-ARS
USDA-ARS#ReynoldsCreek.csv,0,-116.775,43.1501,18.0,1.0,,,,,USDA-ARS
USDA-ARS#WalnutGulch.csv,1,-110.0184,31.7216,7.0,2.0,,,,,USDA-ARS
VAS#MelbexI.csv,1,-1.2761,39.5493,7.0,1.0,,,,,VAS
VAS#MelbexII.csv,0,-1.292,39.522,7.0,,,,,,VAS
VDS#Alaigni.csv,1,96.3465,17.263,2.0,1.0,1.0,1.0,,,VDS
VDS#Hpayargyi.csv,1,96.5302,17.4661,2.0,1.0,1.0,1.0,,,VDS
VDS#IrrigationTechnologyCentre.csv,0,96.4519,17.3144,2.0,,,,,,VDS
VDS#Thanatpin.csv,1,96.5731,17.2921,2.0,1.0,1.0,1.0,,,VDS
WEGENERNET#15.csv,0,15.87115,46.98298,26.0,,,,,,WEGENERNET
WEGENERNET#19.csv,0,15.94122,46.9797,26.0,,,,,,WEGENERNET
WEGENERNET#27.csv,0,15.81499,46.97232,26.0,,,,,,WEGENERNET
WEGENERNET#34.csv,0,15.94361,46.97125,26.0,,,,,,WEGENERNET
WEGENERNET#50.csv,0,15.96578,46.95952,26.0,,,,,,WEGENERNET
WEGENERNET#54.csv,0,15.7596,46.94327,26.0,,,,,,WEGENERNET
WEGENERNET#6.csv,0,15.85507,46.99726,26.0,,,,,,WEGENERNET
WEGENERNET#77.csv,0,15.9071,46.93296,26.0,,,,,,WEGENERNET
WEGENERNET#78.csv,0,15.92462,46.93291,26.0,,,,,,WEGENERNET
WEGENERNET#84.csv,0,16.04056,46.93427,26.0,,,,,,WEGENERNET
WEGENERNET#85.csv,0,15.78112,46.91691,26.0,,,,,,WEGENERNET
WEGENERNET#99.csv,0,16.03337,46.92135,26.0,,,,,,WEGENERNET
WSMN#WSMN-1.csv,0,-4.02063,52.43229,15.0,,,,,,WSMN
WSMN#WSMN-2.csv,0,-4.02158,52.43239,15.0,,,,,,WSMN
WSMN#WSMN-5.csv,0,-4.04278,52.41444,15.0,,,,,,WSMN
WSMN#WSMN-6.csv,0,-4.04306,52.41389,15.0,,,,,,WSMN
